Name,Latitud,Longitud,Tipos
Cielo Al Reves,40.43583599999999,-3.709995999999999,"['convenience_store', 'grocery_or_supermarket', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
O Boteco Brasil,40.4362755,-3.708804299999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Taberna del Veneziano,40.4374559,-3.7104483,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La tabernita del patillas,40.4362352,-3.7108651,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Noi Due,40.4367767,-3.7085856,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante El Maño,40.4367767,-3.7085856,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Escafandra - Taberna Vegana,40.437381,-3.710769599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kooby Grilled Brochettes,40.4377593,-3.7101606,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Kabab kubi,40.4377593,-3.7101606,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cafe Tosty snack,40.4377593,-3.7101606,"['cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Bar El Búho,40.4373534,-3.7111411,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Jullollo's,40.4370866,-3.7113543,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Taberna Mono Capuchino,40.4354602,-3.709937000000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Franchuteria Madrid,40.4358136,-3.7083965,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Asador Horno de Juan,40.4377009,-3.7117829,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cafetería HD,40.435999,-3.713221000000001,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tierra Burrito Bar,40.43605489999999,-3.7129511,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Caleta,40.437754,-3.713905,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pub El Tren,40.43548510000001,-3.711641799999999,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
La Tabarra Madrid,40.4358762,-3.7129614,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Miladama,40.4369738,-3.7131519,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Berdi,40.436085,-3.711285,"['restaurant', 'food', 'point_of_interest', 'establishment']"
s10bar,40.43627360000001,-3.7129341,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bacchus English Book Bar,40.43641900000001,-3.7121503,"['bar', 'book_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
el bombo,40.43669790000001,-3.7131473,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bubba Bar Las mejores Hamburguesas de Pollo Frito Restaurante Americano,40.4364807,-3.712176,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Escabechina,40.4365832,-3.7131762,"['convenience_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Aloha Poké,40.4366626,-3.7133467,"['restaurant', 'food', 'point_of_interest', 'establishment']"
P de Parra,40.4363359,-3.7131918,"['restaurant', 'food', 'point_of_interest', 'establishment']"
The Fit Lab,40.4370859,-3.7131435,"['restaurant', 'food', 'point_of_interest', 'establishment']"
HdCafé Chamberi,40.4370859,-3.7131435,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tiki taco,40.4363047,-3.713216000000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Malavida,40.4371577,-3.713114800000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Amigo Johson,40.4372003,-3.713134800000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Tapería by Pepa,40.4372311,-3.7131187,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Piraña,40.43723500000001,-3.713132,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Taproom Madrid,40.43605489999999,-3.7129511,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Son of Baby Bull,40.43725999999999,-3.713306999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Jullollo's,40.4370866,-3.7113543,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Bar La Cachimba,40.4356719,-3.713267300000001,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Jamones La Encina,40.4378294,-3.7128076,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Bar El Búho,40.4373534,-3.7111411,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chipa Moncloa,40.4354586,-3.7132686,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chiva Bar,40.4377011,-3.7114464,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Chipa,40.43539579999999,-3.7131972,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pool And Beer,40.4374739,-3.710973999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La tabernita del patillas,40.4362352,-3.7108651,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Los CINCO -Restaurant & Bakery-,40.4352289,-3.712914399999999,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Hamburguesería Don Oso,40.436637,-3.716337,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Telepizza,40.4352176,-3.715593700000001,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Alcaravea,40.4381523,-3.7151692,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Anjupe Cafetería Bar & Tapas,40.4366667,-3.7155556,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Xente Nova,40.437351,-3.7149981,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Burger House Moncloa,40.4368043,-3.7164378,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante China Town,40.43581,-3.715578,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Empanadas Malvón,40.436156,-3.716484,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Sazadon,40.4359221,-3.7152363,"['restaurant', 'bakery', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Kebabish 2 Moncloa,40.435353,-3.7159729,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cervecería CruzBlanca,40.4352324,-3.715389,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Mumbay Kebab,40.4356198,-3.7167292,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kiyota,40.436476,-3.716352,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Cervecera 50,40.4373318,-3.7152485,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
BAR JUCARO,40.4366526,-3.7154882,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Grupo hostelero Marvic slab sl,40.43699309999999,-3.7152699,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Fruta de Mathi Autoservicio,40.4363415,-3.715320400000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cocinar brasas bar & restaurante,40.4369964,-3.7152613,"['restaurant', 'food', 'point_of_interest', 'establishment']"
CERVECERIA 50,40.4369964,-3.7152613,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La rebuelta,40.4365429,-3.7146159,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Esquinita pizzería,40.43663710000001,-3.716336599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Marrón,40.43663710000001,-3.716336599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Cerveceria Casa Berdi,40.435932,-3.715540999999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Convexo,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
MOMBURGUER,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Trono,40.4366903,-3.716445199999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Xing Hua,40.4359062,-3.715343,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Mr Ribs,40.435894,-3.7156266,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Potomac,40.43549429999999,-3.715346,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Patatin Company,40.4354927,-3.715236300000001,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Domenech Santa Cruz Y Perales,40.43786449999999,-3.715710399999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Patatú,40.4355608,-3.7161024,"['restaurant', 'food', 'point_of_interest', 'establishment']"
EFES DONER KEBAP 1,40.4355069,-3.716059699999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
EL LABRADOR,40.4378727,-3.716011700000001,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Restaurante Killo,40.4378111,-3.714504600000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ciudad Feliz,40.4353077,-3.714725,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Kebabish Donar Kebab Y Bar Caffeeteria,40.43536849999999,-3.7159479,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Tako Away,40.435353,-3.715973,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Salchichen,40.435353,-3.7159729,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Casa Manolo,40.43806110000001,-3.7153937,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Picadilly,40.4353202,-3.7159158,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ABC Bar Restaurante,40.43532479999999,-3.7160231,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Grosso Napoletano,40.4352324,-3.715389,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Penalti Lounge Bar Moncloa,40.435419,-3.717764,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hamburguesería Don Oso,40.436637,-3.716337,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Burger King,40.4354733,-3.7190915,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
El Sitio,40.4354109,-3.7175474,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Burger King,40.437965,-3.717658699999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Burger House Moncloa,40.4368043,-3.7164378,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Rodilla,40.43540699999999,-3.7173546,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Empanadas Malvón,40.436156,-3.716484,"['restaurant', 'food', 'point_of_interest', 'establishment']"
pizzeria al natural,40.4352714,-3.7176885,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Montana take away,40.4356471,-3.717747999999999,"['bakery', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
YoguisMadrid,40.4356471,-3.717747999999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Alimentación,40.4354175,-3.7178934,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Taco Bell,40.4353455,-3.7181402,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pfc,40.43542009999999,-3.717625899999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chido & Chido,40.4354109,-3.7175474,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kiyota,40.436476,-3.716352,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Convexo,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
MOMBURGUER,40.4366903,-3.716445199999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Trono,40.4366903,-3.716445199999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Esquinita pizzería,40.43663710000001,-3.716336599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Marrón,40.43663710000001,-3.716336599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dunkin' Coffee,40.4351999,-3.7186798,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Tasty Poke Bar - Moncloa,40.4351999,-3.7186798,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Paratu Restaurante,40.435883,-3.7178273,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Sagaretxe,40.434241,-3.701002,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
El Pedrusco de Aldealcorvo,40.4339764,-3.7000788,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Esquina de Chamberí,40.4346776,-3.702069599999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Blanca Doble,40.4353032,-3.7002355,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Rochela,40.4337332,-3.702550199999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Taberna Mikacho,40.4339868,-3.701989300000001,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Nino Ferreira,40.4346139,-3.7007122,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
la barriga feliz,40.4342263,-3.7022927,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Misskasia,40.43392650000001,-3.7019686,"['restaurant', 'food', 'point_of_interest', 'establishment']"
El Barbate,40.434456,-3.702665999999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Utopía Bar Vegetariano,40.43444179999999,-3.7027165,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Taberna La Mina,40.434816,-3.701707,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Gingerboy,40.4333183,-3.7006965,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pa'lante - Carnes al carbón,40.4344258,-3.701377,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Pa'lante,40.4344223,-3.701480799999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Bar – Pa´Lante,40.43451009999999,-3.7011938,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Millennials Cafe,40.4348095,-3.7010767,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fotolia,40.4350687,-3.701671299999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Salad's Place,40.4347811,-3.70072,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Comida Turca y kebab,40.4342308,-3.702241900000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
MEI WEI,40.433927,-3.701969,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Quebec Gastrotortilla,40.43392650000001,-3.7019686,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Calanova,40.43446009999999,-3.7026821,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Casa Camu,40.4355543,-3.702054900000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Taberna Pulpería Saudade,40.43444179999999,-3.7027165,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Casa Regional de Salamanca,40.4343511,-3.702722699999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Parrilla Yolanda Ceveceria,40.4351797,-3.7003218,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Chula,40.4344419,-3.7027543,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
er barbate,40.43470559999999,-3.7028139,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Burger Joint,40.433872,-3.702522999999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurante Ruta 20,40.435587,-3.702048,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le burgerie,40.433449,-3.7007398,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Flavia de Chamberi,40.4333108,-3.70145,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Casa Puebla Olavide,40.4332569,-3.701032999999999,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Perrachica,40.4337343,-3.7027922,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Döggo,40.43375169999999,-3.7000119,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cafeteria Restaurante La Golondrina,40.4357967,-3.7006072,"['restaurant', 'food', 'point_of_interest', 'establishment']"
